CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location
907268,12000320136,2012320136,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/21/2012 03:48:00 AM,2XX BLOCK OF LENORA ST,M,M2,8002.1001,-122.342622658,47.612834368,"(47.612834368, -122.342622658)"
1236480,12000320480,2012320480,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/21/2012 08:17:00 AM,30XX BLOCK OF S MYRTLE ST,O,O3,11000.3000,-122.293751048,47.538912489,"(47.538912489, -122.293751048)"
907372,12000320422,2012320422,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/21/2012 09:25:00 AM,7 AV S / S CLOVERDALE ST,F,F3,11200.1006,-122.325588204,47.526472655,"(47.526472655, -122.325588204)"
907763,12000320611,2012320611,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/21/2012 11:19:00 AM,XX BLOCK OF BAY ST,M,M1,8001.3006,-122.355562872,47.618135011,"(47.618135011, -122.355562872)"
907739,12000320892,2012320892,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/21/2012 04:23:00 PM,100XX BLOCK OF COLLEGE WAY N,N,N3,1300.1009,-122.33452433,47.702331628,"(47.702331628, -122.33452433)"
907750,12000320883,2012320883,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/21/2012 04:36:00 PM,AURORA AV N / N 100 ST,N,N2,1300.3000,-122.344652476,47.701427304,"(47.701427304, -122.344652476)"
907800,12000320860,2012320860,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/21/2012 05:20:00 PM,73XX BLOCK OF 32ND AVE SW,W,W3,11500.1004,-122.373896159,47.536470286,"(47.536470286, -122.373896159)"
907821,12000320910,2012320910,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/21/2012 05:34:00 PM,12XX BLOCK OF N 45TH ST,J,J3,5000.3002,-122.343388248,47.661385042,"(47.661385042, -122.343388248)"
907969,12000321063,2012321063,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/21/2012 08:07:00 PM,SW HENDERSON ST / 45 AV SW,W,W3,11600.5007,-122.390191801,47.523505258,"(47.523505258, -122.390191801)"
908097,12000321287,2012321287,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/21/2012 10:06:00 PM,2 AV S / S MAIN ST,K,K3,9200.2014,-122.331577235,47.60003876,"(47.60003876, -122.331577235)"
908183,12000320607,2012320607,010,HOMICIDE,HOMICIDE,HOMICIDE,09/21/2012 11:18:00 PM,9XX BLOCK OF S HOLGATE ST,K,K3,9300.1014,-122.321054607,47.586388654,"(47.586388654, -122.321054607)"
908312,12000321288,2012321288,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/22/2012 01:35:00 AM,11 AV / E JEFFERSON ST,E,E3,8600.2003,-122.318111365,47.606203832,"(47.606203832, -122.318111365)"
908388,12000321570,2012321570,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/22/2012 03:01:00 AM,N 90 ST / AURORA AV N,N,N2,1800.2004,-122.344567659,47.694184038,"(47.694184038, -122.344567659)"
914343,12000321680,2012321680,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/22/2012 10:57:00 AM,59XX BLOCK OF FAUNTLEROY WAY SW,W,W2,10600.7006,-122.39270709,47.523210866,"(47.523210866, -122.39270709)"
908684,12000322269,2012322269,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/22/2012 01:21:00 PM,27XX BLOCK OF NE 140TH ST,L,L1,200.1005,-122.297191934,47.730156655,"(47.730156655, -122.297191934)"
909032,12000322649,2012322649,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/22/2012 08:31:00 PM,1XX BLOCK OF MELROSE AVE E,E,E1,7400.5003,-122.327853794,47.619038676,"(47.619038676, -122.327853794)"
909077,12000322713,2012322713,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/22/2012 09:37:00 PM,4 AV S / S WALKER ST,O,O2,9300.3013,-122.329056171,47.583976343,"(47.583976343, -122.329056171)"
909133,12000322882,2012322882,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/22/2012 10:25:00 PM,HARVARD AV / E OLIVE ST,E,E1,7400.4005,-122.322149209,47.616392448,"(47.616392448, -122.322149209)"
909194,12000322909,2012322909,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/22/2012 11:29:00 PM,1 AV / UNIVERSITY ST,M,M3,8100.1019,-122.338199341,47.606833812,"(47.606833812, -122.338199341)"
909313,12000323062,2012323062,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/23/2012 01:21:00 AM,8XX BLOCK OF 9TH AVE,D,D3,8500.1003,-122.326381986,47.607338844,"(47.607338844, -122.326381986)"
909304,12000323116,2012323116,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/23/2012 01:22:00 AM,2XX BLOCK OF BELMONT AVE E,E,E1,7400.3002,-122.324014478,47.620251654,"(47.620251654, -122.324014478)"
909412,12000323169,2012323169,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/23/2012 03:11:00 AM,2 AV / YESLER WY,K,K3,8100.2035,-122.331986367,47.601716965,"(47.601716965, -122.331986367)"
909452,12000323151,2012323151,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/23/2012 04:12:00 AM,3XX BLOCK OF N 36TH ST,J,J2,4800.3043,-122.354983835,47.652360534,"(47.652360534, -122.354983835)"
909461,12000322899,2012322899,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/23/2012 04:28:00 AM,85XX BLOCK OF MARY AVE NW,B,B1,1600.3016,-122.37545939,47.691523902,"(47.691523902, -122.37545939)"
909469,12000323268,2012323268,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/23/2012 04:34:00 AM,12 AV S / S MAIN ST,E,E3,9100.1002,-122.317192877,47.600013411,"(47.600013411, -122.317192877)"
909474,12000323040,2012323040,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/23/2012 04:49:00 AM,RAINIER AV S / S GARDEN ST,R,R3,11101.1005,-122.270434958,47.5376416,"(47.5376416, -122.270434958)"
909481,12000323097,2012323097,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/23/2012 04:56:00 AM,7XX BLOCK OF WESTLAKE AVE N,D,D1,7200.1000,-122.349465445,47.646735734,"(47.646735734, -122.349465445)"
910929,12000323153,2012323153,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/23/2012 05:56:00 AM,125XX BLOCK OF 28TH AVE NE,L,L1,200.2009,-122.297711142,47.720184598,"(47.720184598, -122.297711142)"
909567,12000323376,2012323376,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/23/2012 08:34:00 AM,11XX BLOCK OF 5TH AVE,K,K1,8200.3008,-122.332777573,47.607622885,"(47.607622885, -122.332777573)"
909648,12000323447,2012323447,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/23/2012 11:42:00 AM,21XX BLOCK OF E JAMES ST,G,G1,8700.1013,-122.30440534,47.607167839,"(47.607167839, -122.30440534)"
909649,12000323455,2012323455,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/23/2012 11:47:00 AM,5XX BLOCK OF 14TH AVE E,C,C2,7500.1002,-122.314644629,47.623684284,"(47.623684284, -122.314644629)"
909656,12000323349,2012323349,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/23/2012 11:54:00 AM,1XX BLOCK OF S HORTON ST,O,O2,9300.3037,-122.333738851,47.574385444,"(47.574385444, -122.333738851)"
909655,12000323533,2012323533,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/23/2012 11:55:00 AM,127XX BLOCK OF 33RD AVE NE,L,L1,100.3008,-122.292493611,47.721007497,"(47.721007497, -122.292493611)"
909790,12000323697,2012323697,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/23/2012 03:22:00 PM,7 AV NE / NE 43 ST,U,U2,5200.1003,-122.320837914,47.659461735,"(47.659461735, -122.320837914)"
909865,12000323610,2012323610,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/23/2012 05:07:00 PM,47XX BLOCK OF PHINNEY AVE N,J,J2,4900.6010,-122.354148436,47.665054685,"(47.665054685, -122.354148436)"
909907,12000323845,2012323845,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/23/2012 06:10:00 PM,PREFONTAINE PL S / 3 AV,K,K2,9200.2001,-122.33026735,47.601714919,"(47.601714919, -122.33026735)"
909934,12000323868,2012323868,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/23/2012 06:33:00 PM,2 AV / UNION ST,M,M3,8100.2010,-122.337998165,47.608289739,"(47.608289739, -122.337998165)"
909974,12000323865,2012323865,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/23/2012 07:21:00 PM,9XX BLOCK OF 2ND AVE,K,K1,8100.2023,-122.334803252,47.604802893,"(47.604802893, -122.334803252)"
909979,12000323958,2012323958,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/23/2012 07:40:00 PM,107XX BLOCK OF 30TH AVE NE,L,L2,1000.2000,-122.296227484,47.707543361,"(47.707543361, -122.296227484)"
910137,12000324131,2012324131,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/23/2012 10:58:00 PM,2XX BLOCK OF 8TH AVE N,D,D1,7200.1035,-122.341081505,47.620299299,"(47.620299299, -122.341081505)"
910176,12000324119,2012324119,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/23/2012 11:48:00 PM,3XX BLOCK OF 2ND AV ET S,K,K2,9200.2021,-122.3308075,47.60046424,"(47.60046424, -122.3308075)"
1236444,12000324138,2012324138,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/24/2012 12:20:00 AM,23XX BLOCK OF SW WEBSTER ST,F,F1,10700.2000,-122.363818206,47.535520311,"(47.535520311, -122.363818206)"
910275,12000324097,2012324097,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/24/2012 02:14:00 AM,8XX BLOCK OF VIRGINIA ST,D,D2,7300.3022,-122.336165513,47.616053298,"(47.616053298, -122.336165513)"
910287,12000324244,2012324244,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/24/2012 02:54:00 AM,73XX BLOCK OF RAINIER AVE S,S,S2,11102.3000,-122.270154702,47.536443868,"(47.536443868, -122.270154702)"
910529,12000324197,2012324197,043,"ASSAULTS, FIREARM INVOLVED",GUN CALLS,ASSAULTS,09/24/2012 11:37:00 AM,63XX BLOCK OF S BANGOR ST,S,S3,11900.2015,-122.254055763,47.506378239,"(47.506378239, -122.254055763)"
910683,12000324796,2012324796,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/24/2012 01:33:00 PM,26XX BLOCK OF SW HOLDEN ST,F,F1,10700.2007,-122.366323829,47.53370528,"(47.53370528, -122.366323829)"
910805,12000325126,2012325126,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/24/2012 03:45:00 PM,60XX BLOCK OF 39TH AVE SW,W,W3,10600.1011,-122.381820099,47.547514316,"(47.547514316, -122.381820099)"
910844,12000325057,2012325057,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/24/2012 04:29:00 PM,48XX BLOCK OF BEACON AVE S,R,R2,10400.7000,-122.294048056,47.537343786,"(47.537343786, -122.294048056)"
911020,12000325322,2012325322,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/24/2012 07:21:00 PM,47XX BLOCK OF UNIVERSITY WAY NE,U,U3,5301.2000,-122.313087957,47.663996256,"(47.663996256, -122.313087957)"
911050,12000324852,2012324852,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/24/2012 07:42:00 PM,16XX BLOCK OF 11TH AVE,C,C2,7500.5008,-122.31816885,47.615838399,"(47.615838399, -122.31816885)"
914642,12000325433,2012325433,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/24/2012 08:40:00 PM,8XX BLOCK OF OCCIDENTAL AVE S,K,K3,9300.2002,-122.333268216,47.596783427,"(47.596783427, -122.333268216)"
911100,12000325402,2012325402,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/24/2012 08:51:00 PM,5XX BLOCK OF 3RD AVE,K,K2,8100.2035,-122.331082201,47.602412413,"(47.602412413, -122.331082201)"
911098,12000325363,2012325363,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/24/2012 08:59:00 PM,PIKE ST / 4 AV,K,K1,8100.2009,-122.3366873,47.610212766,"(47.610212766, -122.3366873)"
911108,12000325483,2012325483,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/24/2012 09:10:00 PM,5XX BLOCK OF S KING ST,K,K2,9100.2004,-122.304511913,47.598325553,"(47.598325553, -122.304511913)"
911121,12000325500,2012325500,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/24/2012 09:12:00 PM,8XX BLOCK OF OCCIDENTAL AVE S,K,K3,9300.2002,-122.333268216,47.596783427,"(47.596783427, -122.333268216)"
911167,12000325514,2012325514,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/24/2012 10:07:00 PM,1 AV / YESLER WY,K,K3,8100.1054,-122.33417978,47.601720955,"(47.601720955, -122.33417978)"
911186,12000325529,2012325529,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/24/2012 10:32:00 PM,4 AV / PIKE ST,K,K1,8100.2009,-122.3366873,47.610212766,"(47.610212766, -122.3366873)"
911240,12000325503,2012325503,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/24/2012 11:30:00 PM,60XX BLOCK OF 12TH AVE S,O,O3,10900.2077,-122.318224863,47.467179311,"(47.467179311, -122.318224863)"
911246,12000325595,2012325595,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/24/2012 11:30:00 PM,20XX BLOCK OF 2ND AVE,M,M3,8002.1004,-122.35316205,47.618480049,"(47.618480049, -122.35316205)"
1236427,12000325632,2012325632,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/24/2012 11:39:00 PM,23XX BLOCK OF SW WEBSTER ST,F,F1,10700.2000,-122.363818206,47.535520311,"(47.535520311, -122.363818206)"
911605,12000325590,2012325590,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/25/2012 12:24:00 AM,3 AV / UNION ST,K,K1,8100.2010,-122.33688844,47.608754099,"(47.608754099, -122.33688844)"
911311,12000325597,2012325597,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/25/2012 12:47:00 AM,13XX BLOCK OF NE 45TH ST,U,U2,5301.3001,-122.313707737,47.661273174,"(47.661273174, -122.313707737)"
911357,12000325693,2012325693,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/25/2012 01:57:00 AM,1XX BLOCK OF S WASHINGTON ST,K,K3,9200.2013,-122.333529123,47.600882385,"(47.600882385, -122.333529123)"
911432,12000325795,2012325795,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/25/2012 04:31:00 AM,47XX BLOCK OF UNIVERSITY WAY NE,U,U3,5301.2001,-122.313087957,47.663996256,"(47.663996256, -122.313087957)"
913286,12000325585,2012325585,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/25/2012 05:18:00 AM,17XX BLOCK OF BROADWAY,E,E1,8400.1000,-122.320826477,47.616987304,"(47.616987304, -122.320826477)"
911611,12000326142,2012326142,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/25/2012 11:48:00 AM,3XX BLOCK OF 9TH AVE,E,E3,8500.3001,-122.323443932,47.604128073,"(47.604128073, -122.323443932)"
911736,12000326210,2012326210,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/25/2012 02:13:00 PM,75XX BLOCK OF 9TH AVE NE,U,U1,2700.2017,-122.318597863,47.684023339,"(47.684023339, -122.318597863)"
911772,12000326378,2012326378,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/25/2012 02:58:00 PM,1 AV / PIKE ST,M,M3,8100.1010,-122.340016516,47.608819661,"(47.608819661, -122.340016516)"
911811,12000326250,2012326250,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/25/2012 03:22:00 PM,34XX BLOCK OF 34TH AVE W,Q,Q1,5700.5001,-122.40090928,47.651347106,"(47.651347106, -122.40090928)"
911807,12000326218,2012326218,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/25/2012 03:29:00 PM,18XX BLOCK OF EASTLAKE AVE,D,D2,7300.2015,-122.329153404,47.61823776,"(47.61823776, -122.329153404)"
911902,12000326509,2012326509,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/25/2012 05:01:00 PM,4 AV / MARION ST,K,K1,8100.2027,-122.332257917,47.605373971,"(47.605373971, -122.332257917)"
911933,12000326540,2012326540,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/25/2012 05:33:00 PM,DENNY WY / STEWART ST,D,D2,7300.2000,-122.330725683,47.61848998,"(47.61848998, -122.330725683)"
911955,12000326501,2012326501,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/25/2012 06:01:00 PM,3XX BLOCK OF PINE ST,M,M2,8100.2002,-122.338146747,47.610975163,"(47.610975163, -122.338146747)"
911998,12000326447,2012326447,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/25/2012 06:41:00 PM,23XX BLOCK OF SW WEBSTER ST,F,F1,10700.2000,-122.363818206,47.535520311,"(47.535520311, -122.363818206)"
912047,12000326486,2012326486,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/25/2012 07:33:00 PM,2XX BLOCK OF YALE AVE N,D,D2,7300.1020,-122.330420412,47.620244346,"(47.620244346, -122.330420412)"
912154,12000326652,2012326652,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/25/2012 09:33:00 PM,9XX BLOCK OF MARION ST,D,D3,8300.1003,-122.326153104,47.607927482,"(47.607927482, -122.326153104)"
912340,12000326902,2012326902,043,"ASSAULTS, FIREARM INVOLVED",GUN CALLS,ASSAULTS,09/26/2012 02:02:00 AM,27XX BLOCK OF E SPRING ST,G,G3,8800.1002,-122.285046912,47.611506713,"(47.611506713, -122.285046912)"
912345,12000326781,2012326781,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/26/2012 02:05:00 AM,53XX BLOCK OF TALLMAN AVE NW,J,J2,4700.4002,-122.380891534,47.667963732,"(47.667963732, -122.380891534)"
912403,12000327121,2012327121,043,"ASSAULTS, FIREARM INVOLVED",GUN CALLS,ASSAULTS,09/26/2012 04:59:00 AM,7XX BLOCK OF 20TH AVE,G,G1,8700.1005,-122.306315137,47.608558422,"(47.608558422, -122.306315137)"
912814,12000327318,2012327318,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/26/2012 07:45:00 AM,PREFONTAINE PL S / YESLER WY,K,K2,9200.2001,-122.33026735,47.601714919,"(47.601714919, -122.33026735)"
912562,12000327455,2012327455,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/26/2012 11:10:00 AM,45XX BLOCK OF UNIVERSITY WAY NE,U,U3,5301.2009,-122.313115706,47.662180577,"(47.662180577, -122.313115706)"
912643,12000327469,2012327469,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/26/2012 12:41:00 PM,11XX BLOCK OF MARTIN LUTHER KING JR WAY,G,G3,8800.1001,-122.296212257,47.612279233,"(47.612279233, -122.296212257)"
912686,12000327614,2012327614,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/26/2012 01:23:00 PM,13XX BLOCK OF 2ND AVE,M,M3,8100.1020,-122.35316205,47.618480049,"(47.618480049, -122.35316205)"
912835,12000327747,2012327747,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/26/2012 03:55:00 PM,30XX BLOCK OF NW 54TH ST,B,B2,3200.3009,-122.395374516,47.668270345,"(47.668270345, -122.395374516)"
912844,12000327797,2012327797,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/26/2012 04:01:00 PM,84XX BLOCK OF DUNCAN AVE S,S,S2,11800.1002,-122.265349993,47.528175296,"(47.528175296, -122.265349993)"
1236409,12000328208,2012328208,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/26/2012 09:28:00 PM,15XX BLOCK OF 12TH AVE,C,C2,7500.4006,-122.316845009,47.614683851,"(47.614683851, -122.316845009)"
915440,12000328094,2012328094,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/26/2012 09:52:00 PM,47XX BLOCK OF UNIVERSITY WAY NE,U,U3,5301.2001,-122.313087957,47.663996256,"(47.663996256, -122.313087957)"
913163,12000328352,2012328352,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/26/2012 09:59:00 PM,22XX BLOCK OF RAINIER AVE S,O,O1,9400.3016,-122.219981301,47.497217286,"(47.497217286, -122.219981301)"
913197,12000328174,2012328174,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/26/2012 10:32:00 PM,17XX BLOCK OF NE 55TH PL,U,U3,4400.2007,-122.307964098,47.66893585,"(47.66893585, -122.307964098)"
913227,12000328074,2012328074,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/26/2012 11:20:00 PM,49XX BLOCK OF S ROSE ST,S,S2,11800.5000,-122.269724487,47.529132925,"(47.529132925, -122.269724487)"
913242,12000328365,2012328365,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/26/2012 11:51:00 PM,17XX BLOCK OF 24TH AVE,C,C3,7700.3003,-122.301373294,47.617097964,"(47.617097964, -122.301373294)"
913311,12000328509,2012328509,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/27/2012 02:03:00 AM,15XX BLOCK OF 12TH AVE,C,C2,7500.4006,-122.316845009,47.614683851,"(47.614683851, -122.316845009)"
913562,12000328907,2012328907,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/27/2012 11:48:00 AM,8XX BLOCK OF VIRGINIA ST,D,D2,7300.3022,-122.336165513,47.616053298,"(47.616053298, -122.336165513)"
913664,12000329097,2012329097,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/27/2012 01:29:00 PM,8XX BLOCK OF VIRGINIA ST,D,D2,7300.3022,-122.336165513,47.616053298,"(47.616053298, -122.336165513)"
913703,12000329130,2012329130,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/27/2012 02:31:00 PM,8XX BLOCK OF ALASKAN WAY,K,K3,8100.1027,-122.359084275,47.617431797,"(47.617431797, -122.359084275)"
913934,12000329219,2012329219,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/27/2012 05:49:00 PM,72XX BLOCK OF ROOSEVELT WAY NE,U,U1,2600.4012,-122.323310651,47.722999355,"(47.722999355, -122.323310651)"
920056,12000329602,2012329602,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/27/2012 10:55:00 PM,1XX BLOCK OF 23RD AVE S,G,G2,9000.1000,-122.30223583,47.6010021,"(47.6010021, -122.30223583)"
914424,12000329878,2012329878,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/28/2012 03:39:00 AM,19XX BLOCK OF WESTLAKE AVE,M,M2,7300.3031,-122.337653884,47.614389418,"(47.614389418, -122.337653884)"
914458,12000329994,2012329994,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/28/2012 05:27:00 AM,NE 55 ST / UNIVERSITY WY NE,U,U3,4400.5012,-122.313019805,47.66854634,"(47.66854634, -122.313019805)"
914727,12000330393,2012330393,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/28/2012 01:10:00 PM,1XX BLOCK OF PINE ST,M,M3,8100.1006,-122.340367253,47.610046276,"(47.610046276, -122.340367253)"
914764,12000330302,2012330302,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/28/2012 01:45:00 PM,3XX BLOCK OF N 78TH ST,B,B3,2800.4001,-122.353861851,47.685487423,"(47.685487423, -122.353861851)"
914996,12000330648,2012330648,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/28/2012 05:11:00 PM,20XX BLOCK OF 3RD AVE,M,M2,7200.1066,-122.341542602,47.612782411,"(47.612782411, -122.341542602)"
915077,12000330799,2012330799,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/28/2012 06:22:00 PM,38XX BLOCK OF MARTIN LUTHER KING JR WAY S,R,R2,10000.2000,-122.297006268,47.567673661,"(47.567673661, -122.297006268)"
915161,12000330678,2012330678,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/28/2012 07:49:00 PM,NE NORTHGATE WY / 5 AV NE,L,L2,1200.3002,-122.323276987,47.708593857,"(47.708593857, -122.323276987)"
915168,12000330973,2012330973,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/28/2012 07:57:00 PM,8XX BLOCK OF FAIRVIEW AVE N,D,D2,6600.2002,-122.333403769,47.626751113,"(47.626751113, -122.333403769)"
915324,12000331039,2012331039,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/28/2012 10:23:00 PM,1XX BLOCK OF MERCER ST,Q,Q3,7000.3015,-122.354751201,47.624576885,"(47.624576885, -122.354751201)"
915380,12000331292,2012331292,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/28/2012 11:24:00 PM,70XX BLOCK OF E MARGINAL WAY S,O,O3,10900.1019,-122.322241452,47.539633217,"(47.539633217, -122.322241452)"
915395,12000331388,2012331388,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/28/2012 11:45:00 PM,54XX BLOCK OF DELRIDGE WAY SW,F,F1,10700.1001,-122.362975495,47.552819767,"(47.552819767, -122.362975495)"
915481,12000331382,2012331382,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/29/2012 01:09:00 AM,17XX BLOCK OF 1ST AVE S,K,K3,9300.2030,-122.334197244,47.587166178,"(47.587166178, -122.334197244)"
915529,12000331255,2012331255,049,"ASSAULTS, GANG RELATED",ASSAULTS,ASSAULTS,09/29/2012 01:41:00 AM,72XX BLOCK OF 46TH AVE S,S,S1,11101.2006,-122.275340893,47.537345778,"(47.537345778, -122.275340893)"
915535,12000331351,2012331351,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/29/2012 01:56:00 AM,24 AV S / S DEARBORN ST,G,G2,8900.4006,-122.301171866,47.595570834,"(47.595570834, -122.301171866)"
915587,12000331438,2012331438,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/29/2012 02:40:00 AM,42XX BLOCK OF SW COLLEGE ST,W,W1,9600.2013,-122.385790378,47.582994299,"(47.582994299, -122.385790378)"
915610,12000331600,2012331600,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/29/2012 03:12:00 AM,PINE ST / 8 AV,D,D3,8200.1006,-122.333156576,47.613061694,"(47.613061694, -122.333156576)"
915640,12000331502,2012331502,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/29/2012 03:34:00 AM,4XX BLOCK OF N 36TH ST,J,J2,4900.3007,-122.353942896,47.652125425,"(47.652125425, -122.353942896)"
