id,longitude,latitude,Drugs,FoodBanks,PublicArt,CodeViolation,Prostitution
1953,-122.32591074999999,47.68944503,0.0,0.0,0.0,5.0,0.0
1954,-122.3233865,47.68944503,1.0,0.0,0.0,4.0,0.0
1955,-122.32086224999999,47.68944503,0.0,0.0,0.0,5.0,0.0
1956,-122.318338,47.68944503,0.0,0.0,0.0,4.0,0.0
1957,-122.31581374999999,47.68944503,0.0,0.0,0.0,2.0,0.0
1958,-122.3132895,47.68944503,0.0,0.0,0.0,11.0,0.0
1959,-122.31076525,47.68944503,2.0,0.0,0.0,7.0,0.0
1960,-122.308241,47.68944503,2.0,0.0,0.0,6.0,0.0
1961,-122.30571675,47.68944503,0.0,0.0,0.0,9.0,0.0
1962,-122.3031925,47.68944503,0.0,0.0,0.0,4.0,0.0
1963,-122.30066825,47.68944503,0.0,0.0,0.0,5.0,0.0
1964,-122.298144,47.68944503,0.0,0.0,0.0,5.0,0.0
1965,-122.29561975,47.68944503,0.0,0.0,0.0,5.0,0.0
1966,-122.29309549999999,47.68944503,0.0,0.0,0.0,9.0,0.0
1967,-122.29057125,47.68944503,0.0,0.0,0.0,7.0,0.0
1968,-122.28804699999999,47.68944503,0.0,0.0,0.0,3.0,0.0
1969,-122.28552275,47.68944503,0.0,0.0,0.0,2.0,0.0
1970,-122.28299849999999,47.68944503,0.0,0.0,0.0,3.0,0.0
1971,-122.28047425,47.68944503,0.0,0.0,0.0,0.0,0.0
1972,-122.27795,47.68944503,0.0,0.0,0.0,0.0,0.0
1973,-122.27542575,47.68944503,0.0,0.0,0.0,0.0,0.0
1974,-122.2729015,47.68944503,0.0,0.0,0.0,0.0,0.0
1975,-122.27037725,47.68944503,0.0,0.0,0.0,0.0,0.0
1976,-122.267853,47.68944503,0.0,0.0,0.0,0.0,0.0
1977,-122.26532875,47.68944503,0.0,0.0,0.0,0.0,0.0
1978,-122.2628045,47.68944503,0.0,0.0,0.0,0.0,0.0
1979,-122.26028025,47.68944503,0.0,0.0,0.0,0.0,0.0
1980,-122.257756,47.68944503,0.0,0.0,0.0,0.0,0.0
1981,-122.25523175,47.68944503,0.0,0.0,0.0,0.0,0.0
1982,-122.2527075,47.68944503,0.0,0.0,0.0,0.0,0.0
1983,-122.25018324999999,47.68944503,0.0,0.0,0.0,0.0,0.0
1984,-122.247659,47.68944503,0.0,0.0,0.0,0.0,0.0
1985,-122.24513474999999,47.68944503,0.0,0.0,0.0,0.0,0.0
1986,-122.2426105,47.68944503,0.0,0.0,0.0,0.0,0.0
1987,-122.24008625,47.68944503,0.0,0.0,0.0,0.0,0.0
1988,-122.237562,47.68944503,0.0,0.0,0.0,0.0,0.0
1989,-122.23503775,47.68944503,0.0,0.0,0.0,0.0,0.0
1990,-122.2325135,47.68944503,0.0,0.0,0.0,0.0,0.0
1991,-122.22998925,47.68944503,0.0,0.0,0.0,0.0,0.0
1992,-122.227465,47.68944503,0.0,0.0,0.0,0.0,0.0
1993,-122.22494075,47.68944503,0.0,0.0,0.0,0.0,0.0
1994,-122.2224165,47.68944503,0.0,0.0,0.0,0.0,0.0
1995,-122.21989225,47.68944503,0.0,0.0,0.0,0.0,0.0
1996,-122.217368,47.68944503,0.0,0.0,0.0,0.0,0.0
1997,-122.21484375,47.68944503,0.0,0.0,0.0,0.0,0.0
1998,-122.21231949999999,47.68944503,0.0,0.0,0.0,0.0,0.0
1999,-122.20979525,47.68944503,0.0,0.0,0.0,0.0,0.0
2000,-122.459696,47.6870924,0.0,0.0,0.0,0.0,0.0
2001,-122.45717175,47.6870924,0.0,0.0,0.0,0.0,0.0
2002,-122.4546475,47.6870924,0.0,0.0,0.0,0.0,0.0
2003,-122.45212325,47.6870924,0.0,0.0,0.0,0.0,0.0
2004,-122.44959899999999,47.6870924,0.0,0.0,0.0,0.0,0.0
2005,-122.44707475,47.6870924,0.0,0.0,0.0,0.0,0.0
2006,-122.44455049999999,47.6870924,0.0,0.0,0.0,0.0,0.0
2007,-122.44202625,47.6870924,0.0,0.0,0.0,0.0,0.0
2008,-122.43950199999999,47.6870924,0.0,0.0,0.0,0.0,0.0
2009,-122.43697775,47.6870924,0.0,0.0,0.0,0.0,0.0
2010,-122.43445349999999,47.6870924,0.0,0.0,0.0,0.0,0.0
2011,-122.43192925,47.6870924,0.0,0.0,0.0,0.0,0.0
2012,-122.42940499999999,47.6870924,0.0,0.0,0.0,0.0,0.0
2013,-122.42688075,47.6870924,0.0,0.0,0.0,0.0,0.0
2014,-122.42435649999999,47.6870924,0.0,0.0,0.0,0.0,0.0
2015,-122.42183225,47.6870924,0.0,0.0,0.0,0.0,0.0
2016,-122.419308,47.6870924,0.0,0.0,0.0,0.0,0.0
2017,-122.41678375,47.6870924,0.0,0.0,0.0,0.0,0.0
2018,-122.4142595,47.6870924,0.0,0.0,0.0,0.0,0.0
2019,-122.41173524999999,47.6870924,0.0,0.0,0.0,0.0,0.0
2020,-122.409211,47.6870924,0.0,0.0,0.0,0.0,0.0
2021,-122.40668674999999,47.6870924,0.0,0.0,0.0,0.0,0.0
2022,-122.4041625,47.6870924,0.0,0.0,0.0,0.0,0.0
2023,-122.40163824999999,47.6870924,0.0,0.0,0.0,0.0,0.0
2024,-122.399114,47.6870924,0.0,0.0,0.0,9.0,0.0
2025,-122.39658974999999,47.6870924,0.0,0.0,0.0,3.0,0.0
2026,-122.3940655,47.6870924,1.0,0.0,0.0,4.0,0.0
2027,-122.39154124999999,47.6870924,1.0,0.0,0.0,9.0,0.0
2028,-122.389017,47.6870924,2.0,0.0,0.0,7.0,0.0
2029,-122.38649275,47.6870924,0.0,0.0,0.0,13.0,0.0
2030,-122.3839685,47.6870924,0.0,0.0,0.0,4.0,0.0
2031,-122.38144425,47.6870924,1.0,0.0,0.0,11.0,0.0
2032,-122.37892,47.6870924,2.0,0.0,0.0,12.0,0.0
2033,-122.37639575,47.6870924,0.0,0.0,0.0,10.0,0.0
2034,-122.37387149999999,47.6870924,0.0,0.0,0.0,4.0,0.0
2035,-122.37134725,47.6870924,0.0,0.0,0.0,14.0,0.0
2036,-122.36882299999999,47.6870924,1.0,0.0,0.0,3.0,0.0
2037,-122.36629875,47.6870924,0.0,0.0,0.0,4.0,0.0
2038,-122.36377449999999,47.6870924,0.0,0.0,0.0,8.0,0.0
2039,-122.36125025,47.6870924,0.0,0.0,0.0,7.0,0.0
2040,-122.35872599999999,47.6870924,1.0,0.0,0.0,9.0,0.0
2041,-122.35620175,47.6870924,1.0,0.0,0.0,9.0,0.0
2042,-122.35367749999999,47.6870924,0.0,0.0,0.0,9.0,0.0
2043,-122.35115325,47.6870924,0.0,0.0,0.0,8.0,0.0
2044,-122.348629,47.6870924,0.0,0.0,0.0,2.0,0.0
2045,-122.34610475,47.6870924,0.0,0.0,0.0,18.0,5.0
2046,-122.3435805,47.6870924,0.0,0.0,0.0,11.0,0.0
2047,-122.34105625,47.6870924,0.0,0.0,0.0,6.0,0.0
2048,-122.338532,47.6870924,0.0,0.0,0.0,5.0,0.0
2049,-122.33600775,47.6870924,2.0,0.0,0.0,7.0,0.0
2050,-122.3334835,47.6870924,2.0,0.0,0.0,6.0,0.0
2051,-122.33095924999999,47.6870924,0.0,0.0,0.0,13.0,0.0
2052,-122.328435,47.6870924,0.0,0.0,0.0,20.0,0.0
2053,-122.32591074999999,47.6870924,0.0,0.0,0.0,3.0,0.0
2054,-122.3233865,47.6870924,3.0,0.0,0.0,13.0,0.0
2055,-122.32086224999999,47.6870924,0.0,0.0,0.0,10.0,0.0
2056,-122.318338,47.6870924,1.0,0.0,0.0,12.0,0.0
2057,-122.31581374999999,47.6870924,2.0,0.0,0.0,15.0,0.0
2058,-122.3132895,47.6870924,0.0,0.0,0.0,37.0,0.0
2059,-122.31076525,47.6870924,0.0,0.0,0.0,11.0,0.0
2060,-122.308241,47.6870924,1.0,0.0,0.0,1.0,0.0
2061,-122.30571675,47.6870924,0.0,0.0,0.0,3.0,0.0
2062,-122.3031925,47.6870924,2.0,0.0,0.0,8.0,0.0
2063,-122.30066825,47.6870924,0.0,0.0,0.0,0.0,0.0
2064,-122.298144,47.6870924,0.0,0.0,0.0,2.0,0.0
2065,-122.29561975,47.6870924,0.0,0.0,0.0,13.0,0.0
2066,-122.29309549999999,47.6870924,2.0,0.0,0.0,9.0,0.0
2067,-122.29057125,47.6870924,0.0,0.0,0.0,15.0,0.0
2068,-122.28804699999999,47.6870924,0.0,0.0,0.0,2.0,0.0
2069,-122.28552275,47.6870924,0.0,0.0,0.0,2.0,0.0
2070,-122.28299849999999,47.6870924,1.0,0.0,0.0,1.0,0.0
2071,-122.28047425,47.6870924,0.0,0.0,0.0,1.0,0.0
2072,-122.27795,47.6870924,0.0,0.0,0.0,1.0,0.0
2073,-122.27542575,47.6870924,0.0,0.0,0.0,0.0,0.0
2074,-122.2729015,47.6870924,0.0,0.0,0.0,0.0,0.0
2075,-122.27037725,47.6870924,0.0,0.0,0.0,0.0,0.0
2076,-122.267853,47.6870924,0.0,0.0,0.0,8.0,0.0
2077,-122.26532875,47.6870924,1.0,0.0,0.0,1.0,0.0
2078,-122.2628045,47.6870924,0.0,0.0,0.0,0.0,0.0
2079,-122.26028025,47.6870924,0.0,0.0,0.0,0.0,0.0
2080,-122.257756,47.6870924,0.0,0.0,0.0,0.0,0.0
2081,-122.25523175,47.6870924,0.0,0.0,0.0,0.0,0.0
2082,-122.2527075,47.6870924,0.0,0.0,0.0,0.0,0.0
2083,-122.25018324999999,47.6870924,0.0,0.0,0.0,0.0,0.0
2084,-122.247659,47.6870924,0.0,0.0,0.0,0.0,0.0
2085,-122.24513474999999,47.6870924,0.0,0.0,0.0,0.0,0.0
2086,-122.2426105,47.6870924,0.0,0.0,0.0,0.0,0.0
2087,-122.24008625,47.6870924,0.0,0.0,0.0,0.0,0.0
2088,-122.237562,47.6870924,0.0,0.0,0.0,0.0,0.0
2089,-122.23503775,47.6870924,0.0,0.0,0.0,0.0,0.0
2090,-122.2325135,47.6870924,0.0,0.0,0.0,0.0,0.0
2091,-122.22998925,47.6870924,0.0,0.0,0.0,0.0,0.0
2092,-122.227465,47.6870924,0.0,0.0,0.0,0.0,0.0
2093,-122.22494075,47.6870924,0.0,0.0,0.0,0.0,0.0
2094,-122.2224165,47.6870924,0.0,0.0,0.0,0.0,0.0
2095,-122.21989225,47.6870924,0.0,0.0,0.0,0.0,0.0
2096,-122.217368,47.6870924,0.0,0.0,0.0,0.0,0.0
2097,-122.21484375,47.6870924,0.0,0.0,0.0,0.0,0.0
2098,-122.21231949999999,47.6870924,0.0,0.0,0.0,0.0,0.0
2099,-122.20979525,47.6870924,0.0,0.0,0.0,0.0,0.0
2100,-122.459696,47.68473977,0.0,0.0,0.0,0.0,0.0
2101,-122.45717175,47.68473977,0.0,0.0,0.0,0.0,0.0
2102,-122.4546475,47.68473977,0.0,0.0,0.0,0.0,0.0
2103,-122.45212325,47.68473977,0.0,0.0,0.0,0.0,0.0
2104,-122.44959899999999,47.68473977,0.0,0.0,0.0,0.0,0.0
2105,-122.44707475,47.68473977,0.0,0.0,0.0,0.0,0.0
2106,-122.44455049999999,47.68473977,0.0,0.0,0.0,0.0,0.0
2107,-122.44202625,47.68473977,0.0,0.0,0.0,0.0,0.0
2108,-122.43950199999999,47.68473977,0.0,0.0,0.0,0.0,0.0
2109,-122.43697775,47.68473977,0.0,0.0,0.0,0.0,0.0
2110,-122.43445349999999,47.68473977,0.0,0.0,0.0,0.0,0.0
2111,-122.43192925,47.68473977,0.0,0.0,0.0,0.0,0.0
2112,-122.42940499999999,47.68473977,0.0,0.0,0.0,0.0,0.0
2113,-122.42688075,47.68473977,0.0,0.0,0.0,0.0,0.0
2114,-122.42435649999999,47.68473977,0.0,0.0,0.0,0.0,0.0
2115,-122.42183225,47.68473977,0.0,0.0,0.0,0.0,0.0
2116,-122.419308,47.68473977,0.0,0.0,0.0,0.0,0.0
2117,-122.41678375,47.68473977,0.0,0.0,0.0,0.0,0.0
2118,-122.4142595,47.68473977,0.0,0.0,0.0,0.0,0.0
2119,-122.41173524999999,47.68473977,0.0,0.0,0.0,0.0,0.0
2120,-122.409211,47.68473977,0.0,0.0,0.0,0.0,0.0
2121,-122.40668674999999,47.68473977,0.0,0.0,0.0,0.0,0.0
2122,-122.4041625,47.68473977,0.0,0.0,0.0,0.0,0.0
2123,-122.40163824999999,47.68473977,0.0,0.0,0.0,0.0,0.0
2124,-122.399114,47.68473977,0.0,0.0,0.0,7.0,0.0
2125,-122.39658974999999,47.68473977,0.0,0.0,0.0,6.0,0.0
2126,-122.3940655,47.68473977,0.0,0.0,0.0,6.0,0.0
2127,-122.39154124999999,47.68473977,1.0,0.0,0.0,3.0,0.0
2128,-122.389017,47.68473977,0.0,0.0,0.0,14.0,0.0
2129,-122.38649275,47.68473977,0.0,0.0,0.0,6.0,0.0
2130,-122.3839685,47.68473977,0.0,0.0,0.0,3.0,0.0
2131,-122.38144425,47.68473977,0.0,0.0,0.0,6.0,0.0
2132,-122.37892,47.68473977,0.0,0.0,0.0,18.0,1.0
2133,-122.37639575,47.68473977,0.0,0.0,0.0,7.0,0.0
2134,-122.37387149999999,47.68473977,0.0,0.0,0.0,7.0,0.0
2135,-122.37134725,47.68473977,0.0,0.0,0.0,8.0,0.0
2136,-122.36882299999999,47.68473977,0.0,0.0,0.0,7.0,0.0
2137,-122.36629875,47.68473977,1.0,0.0,0.0,9.0,0.0
2138,-122.36377449999999,47.68473977,2.0,0.0,0.0,13.0,0.0
2139,-122.36125025,47.68473977,0.0,0.0,0.0,7.0,0.0
2140,-122.35872599999999,47.68473977,0.0,0.0,0.0,1.0,0.0
2141,-122.35620175,47.68473977,1.0,1.0,0.0,12.0,0.0
2142,-122.35367749999999,47.68473977,1.0,0.0,0.0,7.0,0.0
2143,-122.35115325,47.68473977,0.0,0.0,0.0,18.0,0.0
2144,-122.348629,47.68473977,0.0,0.0,0.0,23.0,0.0
2145,-122.34610475,47.68473977,2.0,0.0,0.0,15.0,2.0
2146,-122.3435805,47.68473977,1.0,0.0,0.0,4.0,0.0
2147,-122.34105625,47.68473977,4.0,0.0,0.0,2.0,0.0
2148,-122.338532,47.68473977,0.0,0.0,0.0,0.0,0.0
2149,-122.33600775,47.68473977,2.0,0.0,0.0,6.0,0.0
2150,-122.3334835,47.68473977,0.0,0.0,0.0,9.0,0.0
2151,-122.33095924999999,47.68473977,0.0,0.0,0.0,18.0,0.0
2152,-122.328435,47.68473977,0.0,0.0,0.0,6.0,0.0
2153,-122.32591074999999,47.68473977,0.0,0.0,0.0,14.0,0.0
2154,-122.3233865,47.68473977,0.0,0.0,0.0,1.0,0.0
2155,-122.32086224999999,47.68473977,0.0,0.0,0.0,6.0,0.0
2156,-122.318338,47.68473977,4.0,0.0,0.0,11.0,1.0
2157,-122.31581374999999,47.68473977,0.0,0.0,0.0,6.0,0.0
2158,-122.3132895,47.68473977,0.0,0.0,0.0,5.0,0.0
2159,-122.31076525,47.68473977,0.0,0.0,0.0,8.0,0.0
2160,-122.308241,47.68473977,0.0,0.0,0.0,5.0,0.0
2161,-122.30571675,47.68473977,0.0,0.0,0.0,9.0,0.0
2162,-122.3031925,47.68473977,0.0,0.0,0.0,12.0,0.0
2163,-122.30066825,47.68473977,0.0,0.0,0.0,8.0,0.0
2164,-122.298144,47.68473977,0.0,0.0,0.0,6.0,0.0
2165,-122.29561975,47.68473977,0.0,0.0,0.0,6.0,0.0
2166,-122.29309549999999,47.68473977,0.0,0.0,0.0,11.0,0.0
2167,-122.29057125,47.68473977,3.0,0.0,0.0,5.0,0.0
2168,-122.28804699999999,47.68473977,0.0,0.0,0.0,26.0,0.0
2169,-122.28552275,47.68473977,2.0,0.0,0.0,9.0,0.0
2170,-122.28299849999999,47.68473977,0.0,0.0,0.0,6.0,0.0
2171,-122.28047425,47.68473977,0.0,0.0,0.0,3.0,0.0
2172,-122.27795,47.68473977,0.0,0.0,0.0,2.0,0.0
2173,-122.27542575,47.68473977,0.0,0.0,0.0,0.0,0.0
2174,-122.2729015,47.68473977,0.0,0.0,0.0,7.0,0.0
2175,-122.27037725,47.68473977,0.0,0.0,0.0,3.0,0.0
2176,-122.267853,47.68473977,0.0,0.0,0.0,14.0,1.0
2177,-122.26532875,47.68473977,6.0,0.0,0.0,5.0,0.0
2178,-122.2628045,47.68473977,0.0,0.0,0.0,2.0,0.0
2179,-122.26028025,47.68473977,0.0,0.0,0.0,0.0,0.0
2180,-122.257756,47.68473977,0.0,0.0,0.0,0.0,0.0
2181,-122.25523175,47.68473977,0.0,0.0,0.0,0.0,0.0
2182,-122.2527075,47.68473977,0.0,0.0,0.0,0.0,0.0
2183,-122.25018324999999,47.68473977,0.0,0.0,0.0,0.0,0.0
2184,-122.247659,47.68473977,0.0,0.0,0.0,0.0,0.0
2185,-122.24513474999999,47.68473977,0.0,0.0,0.0,0.0,0.0
2186,-122.2426105,47.68473977,0.0,0.0,0.0,0.0,0.0
2187,-122.24008625,47.68473977,0.0,0.0,0.0,0.0,0.0
2188,-122.237562,47.68473977,0.0,0.0,0.0,0.0,0.0
2189,-122.23503775,47.68473977,0.0,0.0,0.0,0.0,0.0
2190,-122.2325135,47.68473977,0.0,0.0,0.0,0.0,0.0
2191,-122.22998925,47.68473977,0.0,0.0,0.0,0.0,0.0
2192,-122.227465,47.68473977,0.0,0.0,0.0,0.0,0.0
2193,-122.22494075,47.68473977,0.0,0.0,0.0,0.0,0.0
2194,-122.2224165,47.68473977,0.0,0.0,0.0,0.0,0.0
2195,-122.21989225,47.68473977,0.0,0.0,0.0,0.0,0.0
2196,-122.217368,47.68473977,0.0,0.0,0.0,0.0,0.0
2197,-122.21484375,47.68473977,0.0,0.0,0.0,0.0,0.0
2198,-122.21231949999999,47.68473977,0.0,0.0,0.0,0.0,0.0
2199,-122.20979525,47.68473977,0.0,0.0,0.0,0.0,0.0
2200,-122.459696,47.68238714,0.0,0.0,0.0,0.0,0.0
2201,-122.45717175,47.68238714,0.0,0.0,0.0,0.0,0.0
2202,-122.4546475,47.68238714,0.0,0.0,0.0,0.0,0.0
2203,-122.45212325,47.68238714,0.0,0.0,0.0,0.0,0.0
2204,-122.44959899999999,47.68238714,0.0,0.0,0.0,0.0,0.0
2205,-122.44707475,47.68238714,0.0,0.0,0.0,0.0,0.0
2206,-122.44455049999999,47.68238714,0.0,0.0,0.0,0.0,0.0
2207,-122.44202625,47.68238714,0.0,0.0,0.0,0.0,0.0
2208,-122.43950199999999,47.68238714,0.0,0.0,0.0,0.0,0.0
2209,-122.43697775,47.68238714,0.0,0.0,0.0,0.0,0.0
2210,-122.43445349999999,47.68238714,0.0,0.0,0.0,0.0,0.0
2211,-122.43192925,47.68238714,0.0,0.0,0.0,0.0,0.0
2212,-122.42940499999999,47.68238714,0.0,0.0,0.0,0.0,0.0
2213,-122.42688075,47.68238714,0.0,0.0,0.0,0.0,0.0
2214,-122.42435649999999,47.68238714,0.0,0.0,0.0,0.0,0.0
2215,-122.42183225,47.68238714,0.0,0.0,0.0,0.0,0.0
2216,-122.419308,47.68238714,0.0,0.0,0.0,0.0,0.0
2217,-122.41678375,47.68238714,0.0,0.0,0.0,0.0,0.0
2218,-122.4142595,47.68238714,0.0,0.0,0.0,0.0,0.0
2219,-122.41173524999999,47.68238714,0.0,0.0,0.0,0.0,0.0
2220,-122.409211,47.68238714,0.0,0.0,0.0,0.0,0.0
2221,-122.40668674999999,47.68238714,0.0,0.0,0.0,0.0,0.0
2222,-122.4041625,47.68238714,0.0,0.0,0.0,3.0,0.0
2223,-122.40163824999999,47.68238714,0.0,0.0,0.0,3.0,0.0
2224,-122.399114,47.68238714,0.0,0.0,0.0,2.0,0.0
2225,-122.39658974999999,47.68238714,0.0,0.0,0.0,4.0,0.0
2226,-122.3940655,47.68238714,0.0,0.0,0.0,3.0,0.0
2227,-122.39154124999999,47.68238714,0.0,0.0,0.0,3.0,0.0
2228,-122.389017,47.68238714,0.0,0.0,0.0,7.0,0.0
2229,-122.38649275,47.68238714,0.0,0.0,0.0,3.0,0.0
2230,-122.3839685,47.68238714,0.0,0.0,0.0,0.0,0.0
2231,-122.38144425,47.68238714,2.0,0.0,0.0,6.0,0.0
2232,-122.37892,47.68238714,1.0,0.0,0.0,15.0,0.0
2233,-122.37639575,47.68238714,0.0,0.0,0.0,18.0,0.0
2234,-122.37387149999999,47.68238714,0.0,0.0,0.0,10.0,0.0
2235,-122.37134725,47.68238714,1.0,0.0,0.0,7.0,0.0
2236,-122.36882299999999,47.68238714,0.0,0.0,0.0,4.0,0.0
2237,-122.36629875,47.68238714,0.0,0.0,0.0,4.0,0.0
2238,-122.36377449999999,47.68238714,0.0,0.0,0.0,3.0,0.0
2239,-122.36125025,47.68238714,0.0,0.0,0.0,8.0,0.0
2240,-122.35872599999999,47.68238714,0.0,0.0,0.0,2.0,0.0
2241,-122.35620175,47.68238714,0.0,0.0,0.0,4.0,0.0
2242,-122.35367749999999,47.68238714,1.0,0.0,0.0,5.0,0.0
2243,-122.35115325,47.68238714,0.0,0.0,0.0,5.0,0.0
2244,-122.348629,47.68238714,2.0,0.0,0.0,25.0,0.0
2245,-122.34610475,47.68238714,0.0,0.0,0.0,7.0,0.0
2246,-122.3435805,47.68238714,0.0,0.0,0.0,1.0,0.0
2247,-122.34105625,47.68238714,0.0,0.0,0.0,0.0,0.0
2248,-122.338532,47.68238714,0.0,0.0,0.0,0.0,0.0
2249,-122.33600775,47.68238714,0.0,0.0,0.0,0.0,0.0
2250,-122.3334835,47.68238714,0.0,0.0,0.0,0.0,0.0
2251,-122.33095924999999,47.68238714,0.0,0.0,0.0,0.0,0.0
2252,-122.328435,47.68238714,0.0,0.0,1.0,3.0,0.0
2253,-122.32591074999999,47.68238714,5.0,0.0,0.0,15.0,0.0
2254,-122.3233865,47.68238714,0.0,0.0,0.0,13.0,1.0
2255,-122.32086224999999,47.68238714,0.0,0.0,0.0,7.0,0.0
2256,-122.318338,47.68238714,3.0,0.0,0.0,4.0,0.0
2257,-122.31581374999999,47.68238714,0.0,0.0,0.0,2.0,0.0
2258,-122.3132895,47.68238714,1.0,0.0,0.0,2.0,0.0
2259,-122.31076525,47.68238714,0.0,0.0,0.0,5.0,0.0
2260,-122.308241,47.68238714,0.0,0.0,0.0,10.0,0.0
2261,-122.30571675,47.68238714,1.0,0.0,0.0,10.0,0.0
2262,-122.3031925,47.68238714,0.0,0.0,0.0,8.0,0.0
2263,-122.30066825,47.68238714,0.0,0.0,0.0,4.0,0.0
2264,-122.298144,47.68238714,0.0,0.0,0.0,11.0,0.0
2265,-122.29561975,47.68238714,0.0,0.0,0.0,0.0,0.0
2266,-122.29309549999999,47.68238714,0.0,0.0,0.0,11.0,0.0
2267,-122.29057125,47.68238714,4.0,0.0,0.0,6.0,0.0
2268,-122.28804699999999,47.68238714,0.0,0.0,0.0,18.0,0.0
2269,-122.28552275,47.68238714,0.0,0.0,0.0,3.0,0.0
2270,-122.28299849999999,47.68238714,0.0,0.0,0.0,0.0,0.0
2271,-122.28047425,47.68238714,1.0,0.0,0.0,0.0,0.0
2272,-122.27795,47.68238714,0.0,0.0,0.0,0.0,0.0
2273,-122.27542575,47.68238714,0.0,0.0,0.0,2.0,0.0
2274,-122.2729015,47.68238714,0.0,0.0,0.0,1.0,0.0
2275,-122.27037725,47.68238714,0.0,0.0,0.0,2.0,0.0
2276,-122.267853,47.68238714,0.0,0.0,0.0,12.0,0.0
2277,-122.26532875,47.68238714,0.0,0.0,0.0,7.0,0.0
2278,-122.2628045,47.68238714,2.0,0.0,0.0,0.0,0.0
2279,-122.26028025,47.68238714,0.0,0.0,0.0,0.0,0.0
2280,-122.257756,47.68238714,0.0,0.0,0.0,0.0,0.0
2281,-122.25523175,47.68238714,0.0,0.0,0.0,0.0,0.0
2282,-122.2527075,47.68238714,0.0,0.0,0.0,0.0,0.0
2283,-122.25018324999999,47.68238714,0.0,0.0,0.0,0.0,0.0
2284,-122.247659,47.68238714,0.0,0.0,0.0,0.0,0.0
2285,-122.24513474999999,47.68238714,0.0,0.0,0.0,0.0,0.0
2286,-122.2426105,47.68238714,0.0,0.0,0.0,0.0,0.0
2287,-122.24008625,47.68238714,0.0,0.0,0.0,0.0,0.0
2288,-122.237562,47.68238714,0.0,0.0,0.0,0.0,0.0
2289,-122.23503775,47.68238714,0.0,0.0,0.0,0.0,0.0
2290,-122.2325135,47.68238714,0.0,0.0,0.0,0.0,0.0
2291,-122.22998925,47.68238714,0.0,0.0,0.0,0.0,0.0
2292,-122.227465,47.68238714,0.0,0.0,0.0,0.0,0.0
2293,-122.22494075,47.68238714,0.0,0.0,0.0,0.0,0.0
2294,-122.2224165,47.68238714,0.0,0.0,0.0,0.0,0.0
2295,-122.21989225,47.68238714,0.0,0.0,0.0,0.0,0.0
2296,-122.217368,47.68238714,0.0,0.0,0.0,0.0,0.0
2297,-122.21484375,47.68238714,0.0,0.0,0.0,0.0,0.0
2298,-122.21231949999999,47.68238714,0.0,0.0,0.0,0.0,0.0
2299,-122.20979525,47.68238714,0.0,0.0,0.0,0.0,0.0
2300,-122.459696,47.68003451,0.0,0.0,0.0,0.0,0.0
2301,-122.45717175,47.68003451,0.0,0.0,0.0,0.0,0.0
2302,-122.4546475,47.68003451,0.0,0.0,0.0,0.0,0.0
2303,-122.45212325,47.68003451,0.0,0.0,0.0,0.0,0.0
2304,-122.44959899999999,47.68003451,0.0,0.0,0.0,0.0,0.0
2305,-122.44707475,47.68003451,0.0,0.0,0.0,0.0,0.0
2306,-122.44455049999999,47.68003451,0.0,0.0,0.0,0.0,0.0
2307,-122.44202625,47.68003451,0.0,0.0,0.0,0.0,0.0
2308,-122.43950199999999,47.68003451,0.0,0.0,0.0,0.0,0.0
2309,-122.43697775,47.68003451,0.0,0.0,0.0,0.0,0.0
2310,-122.43445349999999,47.68003451,0.0,0.0,0.0,0.0,0.0
2311,-122.43192925,47.68003451,0.0,0.0,0.0,0.0,0.0
2312,-122.42940499999999,47.68003451,0.0,0.0,0.0,0.0,0.0
2313,-122.42688075,47.68003451,0.0,0.0,0.0,0.0,0.0
2314,-122.42435649999999,47.68003451,0.0,0.0,0.0,0.0,0.0
2315,-122.42183225,47.68003451,0.0,0.0,0.0,0.0,0.0
2316,-122.419308,47.68003451,0.0,0.0,0.0,0.0,0.0
2317,-122.41678375,47.68003451,0.0,0.0,0.0,0.0,0.0
2318,-122.4142595,47.68003451,0.0,0.0,0.0,0.0,0.0
2319,-122.41173524999999,47.68003451,0.0,0.0,0.0,0.0,0.0
2320,-122.409211,47.68003451,0.0,0.0,0.0,0.0,0.0
2321,-122.40668674999999,47.68003451,0.0,0.0,0.0,1.0,0.0
2322,-122.4041625,47.68003451,0.0,0.0,0.0,7.0,0.0
2323,-122.40163824999999,47.68003451,0.0,0.0,0.0,2.0,0.0
2324,-122.399114,47.68003451,0.0,0.0,0.0,12.0,0.0
2325,-122.39658974999999,47.68003451,0.0,0.0,0.0,11.0,0.0
2326,-122.3940655,47.68003451,0.0,0.0,0.0,2.0,0.0
2327,-122.39154124999999,47.68003451,0.0,0.0,0.0,10.0,0.0
2328,-122.389017,47.68003451,0.0,1.0,0.0,11.0,0.0
2329,-122.38649275,47.68003451,0.0,0.0,0.0,4.0,0.0
2330,-122.3839685,47.68003451,2.0,0.0,0.0,0.0,1.0
2331,-122.38144425,47.68003451,1.0,0.0,0.0,9.0,0.0
2332,-122.37892,47.68003451,2.0,0.0,0.0,27.0,0.0
2333,-122.37639575,47.68003451,2.0,0.0,0.0,18.0,0.0
2334,-122.37387149999999,47.68003451,0.0,0.0,0.0,10.0,0.0
2335,-122.37134725,47.68003451,0.0,0.0,0.0,7.0,0.0
2336,-122.36882299999999,47.68003451,1.0,0.0,0.0,14.0,0.0
